Date,Action,Ticker,Shares,Price,Total Value
2025-01-17,SELL,TARIL.NS,3555,509.89,1812472.42
2025-01-17,SELL,SYRMA.NS,3026,531.37,1607753.92
2025-01-17,SELL,ZENTEC.NS,724,2187.07,1583279.15
2025-01-17,SELL,AMBER.NS,243,6757.5,1641908.29
2025-01-17,SELL,CAPLIPOINT.NS,749,2200.24,1647811.66
2025-01-17,BUY,BSE.NS,843,1993.3,1680517.09
2025-01-17,BUY,BLS.NS,3383,496.91,1681224.46
2025-01-17,BUY,MANAPPURAM.NS,8786,191.34,1681294.46
2025-01-17,BUY,PARADEEP.NS,14492,116.0,1681220.2
2025-01-17,BUY,ANANTRAJ.NS,1871,898.42,1681109.26
2025-01-17,BUY,BLUEJET.NS,2825,595.0,1681052.23
2025-01-17,BUY,FSL.NS,4441,378.55,1681299.53
2025-01-24,SELL,WOCKPHARMA.NS,1313,1376.05,1806573.04
2025-01-24,SELL,GVT&D.NS,838,1760.13,1474837.35
2025-01-24,SELL,PTCIL.NS,103,15473.2,1593580.25
2025-01-24,SELL,NEWGEN.NS,1095,1168.87,1279788.53
2025-01-24,SELL,BLS.NS,3383,434.29,1469039.66
2025-01-24,SELL,ANANTRAJ.NS,1871,809.03,1513536.62
2025-01-24,BUY,REDINGTON.NS,7311,218.42,1597021.6
2025-01-24,BUY,COFORGE.NS,874,1825.77,1595881.18
2025-01-24,BUY,ZENSARTECH.NS,1956,816.08,1596406.41
2025-01-24,BUY,IDEA.NS,168806,9.46,1597064.46
2025-01-24,BUY,BIOCON.NS,4118,387.73,1596838.39
2025-01-24,BUY,BDL.NS,1296,1232.06,1596907.61
2025-01-31,SELL,LLOYDSME.NS,1646,1238.17,2037831.72
2025-01-31,SELL,ABDL.NS,4313,383.85,1655373.73
2025-01-31,SELL,BSE.NS,843,1763.09,1486135.7
2025-01-31,SELL,PARADEEP.NS,14492,112.3,1627225.0
2025-01-31,SELL,FSL.NS,4441,324.39,1440487.85
2025-01-31,SELL,COFORGE.NS,874,1637.4,1430943.34
2025-01-31,BUY,CARTRADE.NS,945,1651.4,1560729.08
2025-01-31,BUY,NAVINFLUOR.NS,377,4138.32,1560300.93
2025-01-31,BUY,SRF.NS,558,2797.58,1561203.47
2025-01-31,BUY,MAZDOCK.NS,629,2480.25,1560231.88
2025-01-31,BUY,CONCORDBIO.NS,729,2141.0,1560942.59
2025-01-31,BUY,JUBLFOOD.NS,2222,702.67,1561499.96
2025-02-07,SELL,MAZDOCK.NS,629,2213.91,1392408.7
2025-02-07,SELL,JUBLFOOD.NS,2222,687.2,1526810.07
2025-02-07,BUY,SAGILITY.NS,30777,52.57,1618030.24
2025-02-07,BUY,WOCKPHARMA.NS,1011,1599.35,1617104.52
2025-02-14,SELL,LAURUSLABS.NS,3044,545.01,1658831.19
2025-02-14,SELL,MANAPPURAM.NS,8786,175.94,1545613.8
2025-02-14,SELL,BLUEJET.NS,2825,721.93,2039248.11
2025-02-14,SELL,ZENSARTECH.NS,1956,816.6,1597116.51
2025-02-14,SELL,IDEA.NS,168806,8.21,1385758.68
2025-02-14,SELL,BIOCON.NS,4118,348.88,1436558.77
2025-02-14,SELL,BDL.NS,1296,1098.19,1423118.32
2025-02-14,SELL,CARTRADE.NS,945,1567.8,1481422.89
2025-02-14,SELL,CONCORDBIO.NS,729,1681.58,1225746.71
2025-02-14,SELL,SAGILITY.NS,30777,47.36,1457534.68
2025-02-14,SELL,WOCKPHARMA.NS,1011,1385.15,1400246.64
2025-02-14,BUY,SBICARD.NS,1699,853.45,1450158.65
2025-02-14,BUY,BAJFINANCE.NS,1738,834.08,1449781.66
2025-02-14,BUY,MUTHOOTFIN.NS,656,2208.96,1449222.64
2025-02-14,BUY,BAJAJHLDNG.NS,120,11991.51,1439124.95
2025-02-14,BUY,SHREECEM.NS,51,28419.87,1449558.07
2025-02-14,BUY,BAJAJFINSV.NS,787,1840.4,1448542.35
2025-02-14,BUY,MARUTI.NS,115,12544.48,1442759.07
2025-02-14,BUY,CHOLAFIN.NS,1055,1374.35,1450087.57
2025-02-14,BUY,CHAMBLFERT.NS,2801,517.61,1449965.42
2025-02-14,BUY,UPL.NS,2366,612.74,1449894.0
2025-02-14,BUY,JKCEMENT.NS,312,4646.07,1449717.37
2025-02-28,SELL,REDINGTON.NS,7311,219.44,1604139.44
2025-02-28,SELL,NAVINFLUOR.NS,377,3752.83,1414676.38
2025-02-28,SELL,JKCEMENT.NS,312,4378.81,1366051.81
2025-02-28,BUY,BLUEJET.NS,1882,752.68,1416677.59
2025-02-28,BUY,MANAPPURAM.NS,7105,199.43,1417110.88
2025-02-28,BUY,FIVESTAR.NS,1867,758.87,1416951.73
2025-03-07,SELL,MARUTI.NS,115,11539.26,1326881.83
2025-03-07,SELL,FIVESTAR.NS,1867,686.07,1280768.6
2025-03-07,BUY,NH.NS,920,1562.52,1437662.17
2025-03-07,BUY,REDINGTON.NS,5853,245.64,1437893.54
2025-03-14,SELL,BAJAJHLDNG.NS,120,11241.74,1348874.16
2025-03-14,SELL,REDINGTON.NS,5853,219.71,1285836.13
2025-03-14,BUY,NAVINFLUOR.NS,343,4116.57,1412124.65
2025-03-14,BUY,CASTROLIND.NS,6662,212.02,1412632.44
2025-03-28,SELL,MUTHOOTFIN.NS,656,2334.35,1531181.81
2025-03-28,SELL,CASTROLIND.NS,6662,194.03,1292506.42
2025-03-28,BUY,GLAXO.NS,526,2843.28,1495714.85
2025-03-28,BUY,FORCEMOT.NS,165,9025.82,1489409.76
2025-04-04,SELL,BLUEJET.NS,1882,724.92,1364171.82
2025-04-04,BUY,GALLANTT.NS,3377,428.4,1446835.06
2025-04-18,SELL,NAVINFLUOR.NS,343,4234.77,1452381.87
2025-04-18,BUY,SHRIRAMFIN.NS,2217,684.49,1517665.25
2025-04-25,SELL,SRF.NS,558,2958.75,1650819.85
2025-04-25,SELL,SBICARD.NS,1699,864.52,1468674.81
2025-04-25,SELL,MANAPPURAM.NS,7105,225.21,1599923.48
2025-04-25,BUY,CHOLAHLDNG.NS,756,1978.94,1496225.43
2025-04-25,BUY,SOLARINDS.NS,117,12749.37,1491825.36
2025-04-25,BUY,GABRIEL.NS,2749,544.16,1496034.45
2025-05-02,SELL,BAJFINANCE.NS,1738,881.41,1531739.57
2025-05-02,SELL,SHREECEM.NS,51,29140.36,1486009.81
2025-05-02,SELL,BAJAJFINSV.NS,787,1965.74,1546884.4
2025-05-02,SELL,CHOLAFIN.NS,1055,1490.31,1572124.26
2025-05-02,SELL,SHRIRAMFIN.NS,2217,597.26,1324003.58
2025-05-02,BUY,PARADEEP.NS,10261,144.04,1478144.05
2025-05-02,BUY,ANURAS.NS,1696,871.08,1477502.03
2025-05-02,BUY,MAZDOCK.NS,494,2988.2,1476319.84
2025-05-02,BUY,INDIGO.NS,278,5312.52,1477028.93
2025-05-02,BUY,ERIS.NS,992,1490.0,1478227.81
2025-05-09,SELL,UPL.NS,2366,668.63,1581823.28
2025-05-09,SELL,GALLANTT.NS,3377,414.92,1401040.95
2025-05-09,SELL,CHOLAHLDNG.NS,756,1716.82,1297783.78
2025-05-09,SELL,ERIS.NS,992,1456.0,1444207.56
2025-05-09,BUY,KPRMILL.NS,1126,1299.9,1463835.72
2025-05-09,BUY,KAYNES.NS,258,5665.5,1461845.17
2025-05-09,BUY,BHARTIHEXA.NS,856,1710.28,1464143.91
2025-05-09,BUY,CEATLTD.NS,392,3730.7,1462582.06
2025-05-16,SELL,CHAMBLFERT.NS,2801,619.48,1734998.97
2025-05-16,SELL,GABRIEL.NS,2749,610.13,1677073.79
2025-05-16,SELL,BHARTIHEXA.NS,856,1659.56,1420438.64
2025-05-16,BUY,GRSE.NS,615,2464.39,1515752.09
2025-05-16,BUY,DATAPATTNS.NS,530,2859.62,1515750.22
2025-05-16,BUY,BDL.NS,826,1834.72,1515633.57
2025-05-23,SELL,NH.NS,920,1720.35,1582562.25
2025-05-23,SELL,GLAXO.NS,526,2982.02,1568386.19
2025-05-23,SELL,INDIGO.NS,278,5511.69,1532095.49
2025-05-23,SELL,KPRMILL.NS,1126,1137.3,1280466.98
2025-05-23,BUY,ZENTEC.NS,810,1889.34,1530516.83
2025-05-23,BUY,POWERINDIA.NS,89,17151.03,1526593.9
2025-05-23,BUY,BEL.NS,4014,381.29,1530644.9
2025-05-23,BUY,INTELLECT.NS,1422,1075.78,1529905.93
2025-06-06,SELL,ANURAS.NS,1696,1041.22,1765733.31
2025-06-06,SELL,KAYNES.NS,258,5731.5,1478579.13
2025-06-06,SELL,POWERINDIA.NS,89,18197.72,1619435.36
2025-06-06,BUY,BSE.NS,558,2933.2,1636889.25
2025-06-06,BUY,COCHINSHIP.NS,688,2378.17,1636345.53
2025-06-06,BUY,RPOWER.NS,26563,61.64,1637507.04
2025-06-13,SELL,MAZDOCK.NS,494,3180.61,1571061.98
2025-06-13,SELL,CEATLTD.NS,392,3674.14,1440117.85
2025-06-13,SELL,ZENTEC.NS,810,1972.32,1597420.29
2025-06-13,SELL,BEL.NS,4014,391.62,1571807.18
2025-06-13,BUY,ELECON.NS,2416,669.08,1616665.02
2025-06-13,BUY,FACT.NS,1593,1015.0,1617056.11
2025-06-13,BUY,BEML.NS,752,2147.67,1615207.82
2025-06-13,BUY,AIIL.NS,3301,489.76,1616859.46
2025-06-20,SELL,INTELLECT.NS,1422,1071.5,1523521.85
2025-06-20,SELL,BSE.NS,558,2688.1,1499809.86
2025-06-20,SELL,RPOWER.NS,26563,63.55,1687909.82
2025-06-20,SELL,ELECON.NS,2416,632.42,1527765.04
2025-06-20,BUY,POWERINDIA.NS,86,18678.58,1606518.86
2025-06-20,BUY,MCX.NS,1008,1610.85,1623896.93
2025-06-20,BUY,ANURAS.NS,1433,1132.76,1623408.47
2025-06-20,BUY,AUBANK.NS,2044,794.37,1623855.26
2025-06-27,SELL,PARADEEP.NS,10261,157.16,1612458.32
2025-06-27,SELL,GRSE.NS,615,3011.45,1851855.92
2025-06-27,SELL,DATAPATTNS.NS,530,2815.55,1492093.47
2025-06-27,SELL,COCHINSHIP.NS,688,2031.96,1397846.72
2025-06-27,BUY,JMFINANCIL.NS,10237,157.6,1613521.19
2025-06-27,BUY,INTELLECT.NS,1413,1141.19,1612664.19
2025-06-27,BUY,RPOWER.NS,23321,69.18,1613508.12
2025-06-27,BUY,TECHNOE.NS,1019,1581.81,1612030.49
2025-07-04,SELL,FORCEMOT.NS,165,14310.41,2360980.91
2025-07-04,SELL,FACT.NS,1593,940.18,1497555.5
2025-07-04,BUY,GABRIEL.NS,1696,947.65,1607383.44
2025-07-04,BUY,GVT&D.NS,683,2352.09,1606638.34
2025-07-11,SELL,SOLARINDS.NS,117,15420.0,1803959.59
2025-07-11,SELL,MCX.NS,1008,1603.48,1616142.13
2025-07-11,BUY,FORCEMOT.NS,96,16384.83,1573100.61
2025-07-11,BUY,APARINDS.NS,184,8620.46,1586323.61
2025-07-18,SELL,BDL.NS,826,1665.0,1375149.95
2025-07-18,SELL,AUBANK.NS,2044,794.9,1624613.17
2025-07-18,SELL,RPOWER.NS,23321,64.02,1492861.04
2025-07-18,BUY,GLENMARK.NS,711,2220.05,1578616.56
2025-07-18,BUY,RRKABEL.NS,1077,1467.29,1580430.32
2025-07-18,BUY,KAJARIACER.NS,1301,1214.26,1579907.55
2025-07-25,SELL,BEML.NS,752,2070.8,1557085.73
2025-07-25,SELL,INTELLECT.NS,1413,1036.4,1464286.79
2025-07-25,SELL,TECHNOE.NS,1019,1432.64,1459711.83
2025-07-25,SELL,GABRIEL.NS,1696,988.63,1676552.54
2025-07-25,BUY,SCHNEIDER.NS,1696,913.2,1548942.1
2025-07-25,BUY,SYRMA.NS,2131,726.8,1548975.67
2025-07-25,BUY,ABDL.NS,3370,459.75,1549512.44
2025-07-25,BUY,ANANDRATHI.NS,597,2591.18,1547089.26
2025-08-01,SELL,ANURAS.NS,1433,1136.6,1628584.89
2025-08-01,SELL,JMFINANCIL.NS,10237,150.44,1539912.79
2025-08-01,SELL,FORCEMOT.NS,96,16672.19,1600370.32
2025-08-01,SELL,RRKABEL.NS,1077,1330.48,1432787.33
2025-08-01,BUY,GALLANTT.NS,2081,755.57,1572495.62
2025-08-01,BUY,GABRIEL.NS,1575,998.19,1572309.45
2025-08-01,BUY,ECLERX.NS,828,1899.12,1572632.65
2025-08-01,BUY,PARADEEP.NS,7253,216.81,1572657.36
2025-08-08,SELL,APARINDS.NS,184,8696.5,1599995.98
2025-08-08,BUY,FORCEMOT.NS,88,17764.78,1563456.91
2025-08-15,SELL,SCHNEIDER.NS,1696,871.0,1477068.28
2025-08-15,SELL,GALLANTT.NS,2081,653.65,1360105.99
2025-08-15,SELL,PARADEEP.NS,7253,199.16,1444346.35
2025-08-15,BUY,JMFINANCIL.NS,8479,184.08,1560975.2
2025-08-15,BUY,LAURUSLABS.NS,1817,858.99,1560943.11
2025-08-15,BUY,CARTRADE.NS,672,2320.9,1559800.7
2025-08-22,SELL,POWERINDIA.NS,86,19875.0,1709079.08
2025-08-22,SELL,GLENMARK.NS,711,1932.56,1373912.62
2025-08-22,SELL,ECLERX.NS,828,1948.75,1613403.64
2025-08-22,BUY,BELRISE.NS,10864,146.58,1592604.38
2025-08-22,BUY,PAYTM.NS,1259,1264.6,1592290.58
2025-08-22,BUY,NAVA.NS,2383,668.14,1592328.29
2025-08-29,SELL,FORCEMOT.NS,88,19434.1,1710029.4
2025-08-29,BUY,ATHERENERG.NS,3487,450.15,1569830.0
2025-09-05,SELL,GVT&D.NS,683,2748.9,1877310.88
2025-09-05,SELL,KAJARIACER.NS,1301,1211.19,1575598.16
2025-09-05,SELL,BELRISE.NS,10864,136.62,1484091.2
2025-09-05,BUY,NETWEB.NS,523,3079.4,1610687.2
2025-09-05,BUY,HBLENGINE.NS,1877,859.27,1613014.09
2025-09-05,BUY,ACUTAAS.NS,1094,1473.1,1611732.66
2025-09-12,SELL,CARTRADE.NS,672,2338.2,1571113.24
2025-09-12,BUY,GMDCLTD.NS,2896,559.34,1620015.12
2025-09-19,SELL,AIIL.NS,3301,632.08,2086287.49
2025-09-19,SELL,JMFINANCIL.NS,8479,169.93,1440689.61
2025-09-19,BUY,CARTRADE.NS,649,2540.6,1649014.35
2025-09-19,BUY,BELRISE.NS,10515,157.0,1651020.09
2025-09-26,SELL,LAURUSLABS.NS,1817,831.61,1510891.12
2025-09-26,SELL,PAYTM.NS,1259,1125.2,1416485.08
2025-09-26,SELL,CARTRADE.NS,649,2434.1,1579572.99
2025-09-26,BUY,GPIL.NS,6244,256.51,1601808.67
2025-09-26,BUY,SARDAEN.NS,2827,566.4,1601372.99
2025-09-26,BUY,MARUTI.NS,98,16286.0,1596187.6
2025-10-03,SELL,NAVA.NS,2383,648.55,1545329.02
2025-10-03,BUY,TATAINVEST.NS,1655,1000.2,1655496.55
2025-10-10,SELL,ABDL.NS,3370,545.05,1836634.78
2025-10-10,SELL,TATAINVEST.NS,1655,929.5,1538168.67
2025-10-10,BUY,FORTIS.NS,1549,1060.3,1642569.02
2025-10-10,BUY,HINDCOPPER.NS,4776,344.0,1643100.86
2025-10-17,SELL,SYRMA.NS,2131,787.0,1676929.29
2025-10-17,SELL,NETWEB.NS,523,3833.1,2004510.88
2025-10-17,SELL,GMDCLTD.NS,2896,567.1,1642157.3
2025-10-17,SELL,SARDAEN.NS,2827,528.05,1492648.04
2025-10-17,BUY,ADANIPOWER.NS,10004,165.98,1660629.92
2025-10-17,BUY,EICHERMOT.NS,235,7042.5,1655153.0
2025-10-17,BUY,HEROMOTOCO.NS,302,5485.58,1656810.26
2025-10-17,BUY,TVSMOTOR.NS,456,3641.27,1660586.4
2025-10-31,SELL,ANANDRATHI.NS,597,3088.4,1843590.36
2025-10-31,SELL,BELRISE.NS,10515,150.57,1583085.3
2025-10-31,BUY,NETWEB.NS,414,4037.8,1671816.39
2025-10-31,BUY,CHENNPETRO.NS,1720,971.65,1671409.58
2025-11-07,SELL,ATHERENERG.NS,3487,654.65,2282536.36
2025-11-07,SELL,FORTIS.NS,1549,1020.0,1579822.0
2025-11-07,SELL,ADANIPOWER.NS,10004,151.48,1515254.34
2025-11-07,SELL,HEROMOTOCO.NS,302,5194.75,1568656.73
2025-11-07,SELL,TVSMOTOR.NS,456,3444.76,1570653.26
2025-11-07,SELL,NETWEB.NS,414,3431.9,1420664.48
2025-11-07,BUY,SAMMAANCAP.NS,8757,185.41,1623797.77
2025-11-07,BUY,LTF.NS,5348,303.6,1623815.2
2025-11-07,BUY,GMDCLTD.NS,2704,600.3,1623373.49
2025-11-07,BUY,IDEA.NS,168957,9.61,1623839.08
2025-11-07,BUY,CPPLUS.NS,1057,1534.9,1622551.56
2025-11-07,BUY,JKTYRE.NS,3541,458.5,1623710.85
2025-11-14,SELL,GABRIEL.NS,1575,1164.7,1834213.6
2025-11-14,SELL,MARUTI.NS,98,15684.0,1536878.3
2025-11-14,SELL,EICHERMOT.NS,235,6695.0,1573167.67
2025-11-14,BUY,NATIONALUM.NS,6276,259.32,1627671.4
2025-11-14,BUY,MRPL.NS,9671,168.28,1627596.55
2025-11-14,BUY,MUTHOOTFIN.NS,440,3694.36,1625682.07
2025-11-21,SELL,HBLENGINE.NS,1877,894.59,1678979.86
2025-11-21,SELL,GPIL.NS,6244,241.7,1509023.86
2025-11-21,SELL,HINDCOPPER.NS,4776,313.65,1497828.87
2025-11-21,SELL,SAMMAANCAP.NS,8757,158.91,1391435.74
2025-11-21,SELL,GMDCLTD.NS,2704,488.9,1321853.38
2025-11-21,BUY,ATHERENERG.NS,2215,695.9,1541572.7
2025-11-21,BUY,CANBK.NS,10575,145.77,1541671.95
2025-11-21,BUY,SHRIRAMFIN.NS,1872,823.3,1541371.7
2025-11-21,BUY,BHEL.NS,5457,282.5,1541756.66
2025-11-21,BUY,M&MFIN.NS,4500,342.55,1541629.09
2025-11-28,SELL,CHENNPETRO.NS,1720,908.95,1563236.53
2025-11-28,SELL,CPPLUS.NS,1057,1534.0,1621275.86
2025-11-28,SELL,MRPL.NS,9671,154.79,1496865.94
2025-11-28,BUY,CUB.NS,5755,271.08,1560221.33
2025-11-28,BUY,AUBANK.NS,1633,955.25,1560079.24
2025-11-28,BUY,FEDERALBNK.NS,6048,257.92,1560056.23
2025-12-05,SELL,ACUTAAS.NS,1094,1707.6,1867927.56
2025-12-05,SELL,ATHERENERG.NS,2215,675.2,1495418.47
2025-12-05,BUY,HINDCOPPER.NS,4195,371.25,1557569.46
2025-12-05,BUY,PTCIL.NS,82,18875.0,1547904.78
2026-01-02,SELL,PTCIL.NS,82,18352.0,1504713.51
2026-01-02,BUY,KIRLOSENG.NS,1378,1228.34,1692817.87
